gene,gene_name,zscore,VAR_g,n,covariance_n,model_n,pred_perf_R2
NOLC1,NOLC1,-0.0918868851165,0.0130984574396,31,32,32,0.00280353195809
FXN,FXN,-0.167530828778,0.0422839402269,52,52,52,0.0311782911195
PDLIM1,PDLIM1,-0.0504403355519,0.0611585129376,35,35,35,0.0743200656186
NIPAL3,NIPAL3,1.72719157331,0.0440213458193,28,29,29,0.0627867025246
THAP4,THAP4,0.930814550823,0.0215266987882,30,31,31,0.0227735535912
THAP5,THAP5,-0.59639751632,0.00749871462255,10,10,10,0.0169706849964
THAP6,THAP6,-0.371933296836,0.0122078401092,18,18,18,0.0145086468098
THAP7,THAP7,1.31244453413,0.000991113330812,4,4,4,1.02263602073e-05
THAP8,THAP8,0.695450486856,0.199016796984,29,29,29,0.236903088732
YRDC,YRDC,-1.50571445591,0.00777096959715,9,9,9,0.0106711360805
SYBU,SYBU,1.66010785575,0.0250592156265,28,29,29,0.0216088649441
MLF1IP,MLF1IP,-0.312606024278,0.334266807929,55,56,56,0.420663022992
CHID1,CHID1,-0.482980228356,0.00576176813024,3,3,3,0.0128242403883
EWSR1,EWSR1,-0.413555047783,7.80153355341e-05,1,1,1,0.00732543571314
TRIM11,TRIM11,-0.746672348104,0.00494902972546,11,11,11,0.009214985182
RPN1,RPN1,0.563246890082,0.00990277268564,18,18,18,0.0123858843583
QTRTD1,QTRTD1,-0.654920152973,0.00294160311832,9,9,9,0.00632376646773
TAC3,TAC3,-0.0694970584815,0.0561981131841,42,42,42,0.0361364607695
TRIM14,TRIM14,-1.45041665741,0.115643352491,21,21,21,0.171217463149
TRIM17,TRIM17,1.22133585347,0.00884247947183,25,25,25,0.00898045990878
AHCTF1,AHCTF1,0.99167482045,0.141040120874,42,42,42,0.190237772168
RPL21,RPL21,1.2311120514,0.00202390056582,7,7,7,2.83370221115e-05
CCRL2,CCRL2,-0.201403134137,0.0680846340738,28,28,28,0.106636547148
PES1,PES1,-0.073801803412,0.0780220678017,34,34,34,0.095812520363
CHI3L2,CHI3L2,-0.141636222541,0.31890846492,27,27,27,0.480481517755
CHI3L1,CHI3L1,1.64022670573,0.419353373166,34,35,35,0.496702759678
DFNB31,DFNB31,-0.887017446332,0.269332596874,51,52,52,0.330649703319
HDAC5,HDAC5,1.50836205811,0.00230589088525,13,13,13,0.00069924637916
CYP4F2,CYP4F2,0.742463876662,0.535697064551,22,22,22,0.651698931482
CYP4F3,CYP4F3,-2.31209291771,0.0639374440201,23,24,24,0.0875645182112
ASB2,ASB2,0.592469840948,0.00796612139818,14,14,14,0.0251744798774
ASB3,ASB3,0.833199890363,0.00278744115275,12,12,12,0.000500699354321
ASB1,ASB1,1.24001441127,0.0955430972612,9,9,9,0.13005513743
ASB6,ASB6,0.218550777026,2.11266777377e-05,1,1,1,0.00294635896006
HDAC7,HDAC7,-0.4420612621,0.0140904924638,19,19,19,0.0303559294478
SLC16A14,SLC16A14,-0.292975680297,0.00755065548495,28,28,28,0.00263353119202
ASB8,ASB8,-0.335450333289,0.116974146255,27,29,29,0.210447086422
ATP5SL,ATP5SL,0.735566570309,0.0678989711557,35,35,35,0.0726015226905
FEZ2,FEZ2,3.97075348924,0.23453565545,24,24,24,0.261426523524
SLC47A1,SLC47A1,-0.364657880863,0.246998531559,37,38,38,0.208832076617
C2orf56,C2orf56,-0.536505955366,0.0011281171917,7,7,7,5.13929092542e-05
SLC16A10,SLC16A10,-1.49111734296,0.0135251067074,28,28,28,0.00507702192187
PLIN4,PLIN4,-0.744819407918,0.00147075134259,9,9,9,0.000317949682114
DPY30,DPY30,1.42530934319,0.00389869207456,14,14,14,0.00182708378327
RINT1,RINT1,-2.10036488366,0.0286964360144,16,16,16,0.0447333758459
TBL2,TBL2,-2.09458787585,0.196844017168,63,64,64,0.156988512923
TBL3,TBL3,0.416591974461,0.00175319459706,10,10,10,5.13069125136e-06
KHNYN,KHNYN,0.944973347469,0.423016106874,14,14,14,0.486426226571
PDE8A,PDE8A,0.8475857334,0.072928670495,37,38,38,0.0949703593549
PDE8B,PDE8B,1.18198003904,0.233438761554,38,39,39,0.289679149014
DBI,DBI,-0.965986173021,0.0152488763456,20,20,20,0.0256231657161
DBH,DBH,0.0642601308119,0.267439496465,60,62,62,0.335084178077
MANBA,MANBA,0.610791786704,0.0363423395522,53,53,53,0.0389739059866
ZNF174,ZNF174,1.99417938934,0.0542212084212,23,23,23,0.0650034196351
TMEM48,TMEM48,1.46342065105,0.000363358068877,3,3,3,0.00045695319999
ZNF175,ZNF175,-0.387462038278,0.13722155969,17,17,17,0.188165210475
TMEM44,TMEM44,2.89098331533,0.14176352659,32,32,32,0.204389503827
UQCRFS1,UQCRFS1,0.0781382163359,0.000608064508196,2,3,3,0.000364551045027
TAF5L,TAF5L,0.125810213771,5.82864074542e-05,2,2,2,0.00813435139162
TMEM40,TMEM40,0.555709956936,0.00808226801937,7,7,7,0.0135742597751
TMEM43,TMEM43,0.53029039881,0.0260163713089,28,28,28,0.0441681653571
TMEM42,TMEM42,0.638022965474,0.00179823389564,6,6,6,0.00458865651826
ZNF177,ZNF177,-0.464753990926,0.0365045694191,51,51,51,0.0529921790328
OXSR1,OXSR1,1.9580239625,0.0133161102161,19,19,19,0.0162501978786
SERINC5,SERINC5,-0.351919399165,0.0388089869598,13,13,13,0.066845946051
SERINC4,SERINC4,-0.337877070113,0.0243525922273,14,14,14,0.0375534338162
SERINC1,SERINC1,-2.29365388612,0.0756258961292,20,20,20,0.113280523399
SERINC3,SERINC3,2.00698056911,0.0383764986168,48,48,48,0.0460646174571
SERINC2,SERINC2,-1.3678853739,0.35694346107,92,92,92,0.393943864546
CLDN15,CLDN15,1.07123511883,0.261385025209,34,34,34,0.29637699503
MED1,MED1,1.28414135423,0.00672545274868,15,15,15,0.0036623926314
MED6,MED6,-0.783757054265,0.0394284502765,38,38,38,0.0370605417771
MED7,MED7,0.155165945533,0.00309733738533,2,2,2,0.00569134972428
MED4,MED4,0.599273485996,0.0938706896346,26,26,26,0.167603078098
PINK1,PINK1,-0.20502729514,0.0256627090942,19,19,19,0.0420424870131
CALHM1,CALHM1,-1.81803799448,0.0612576002234,18,18,18,0.0842355774538
MED8,MED8,-1.05127532307,0.10291143133,41,41,41,0.12531142499
MED9,MED9,-0.794316024122,0.0121574684772,12,12,12,0.0180997322448
ZNF600,ZNF600,0.159982366579,0.3027247628,31,31,31,0.369506951261
ZNF606,ZNF606,-0.69252760509,0.00335153698004,8,8,8,0.00142823608308
ZBTB32,ZBTB32,0.329254230389,0.0315247418068,7,7,7,0.0572406721498
ZNF605,ZNF605,-1.57301741375,0.31547709855,47,47,47,0.345752014018
PKDREJ,PKDREJ,-0.650715758736,0.0717626689709,26,27,27,0.0997490902368
TREX1,TREX1,1.75538619444,0.224098524835,22,22,22,0.274335482628
CAMTA2,CAMTA2,-0.39248441901,0.0708177826031,25,25,25,0.102185105538
MXD1,MXD1,0.831851989102,0.00646660981403,14,15,15,0.00867165632957
CAMTA1,CAMTA1,0.332032135275,0.0437162044866,52,53,53,0.0423261512617
CCDC90A,CCDC90A,-0.664407228024,0.0121642461557,31,32,32,0.0536387841433
CCDC90B,CCDC90B,0.805141828807,0.0176949605287,34,34,34,0.00855655772365
TCF4,TCF4,-1.8907678261,8.04166483331e-05,2,2,2,0.00464218886385
TCF7,TCF7,-0.649926938454,0.00508065976501,14,15,15,0.00318130512013
POP5,POP5,-0.692727888498,0.13969986981,45,45,45,0.167632854318
TCF3,TCF3,0.243633919273,0.0101077828128,31,31,31,0.00202515851696
GCK,GCK,1.17435698857,0.208787537425,37,37,37,0.269144653832
SCMH1,SCMH1,-1.07549455215,0.0147431481967,25,25,25,0.0304120778181
EPS8L1,EPS8L1,1.34805465537,0.231483890157,139,140,140,0.252629050149
EPS8L2,EPS8L2,1.28107189274,0.21947365004,30,32,32,0.356993131669
STK32C,STK32C,1.23378750867,0.623293597253,89,90,90,0.64612684326
ABTB1,ABTB1,0.48067860121,0.19346585899,60,60,60,0.202822570165
ABTB2,ABTB2,-0.382523293628,0.179871966001,50,50,50,0.199626918611
GPR114,GPR114,0.630254277753,0.00952580312448,6,6,6,0.0352795884026
PROZ,PROZ,-0.293963053478,0.296977879394,21,22,22,0.441719432127
PPP5C,PPP5C,-0.0306050093268,0.674731559803,32,33,33,0.733072643534
SLC22A15,SLC22A15,0.799309241083,0.337654186532,44,44,44,0.370803472369
BTD,BTD,-1.02647149407,0.00860753206371,32,32,32,0.00283579101391
PROC,PROC,0.671540131148,0.0964950942998,17,18,18,0.147008973502
NXPH4,NXPH4,1.11005417302,0.00121648077415,5,5,5,4.89398623007e-05
MDN1,MDN1,-0.991708812784,0.0139097096487,24,24,24,0.0186651284076
RASGRP2,RASGRP2,-1.01656902947,0.00563527338884,11,11,11,0.00445491685394
MMP15,MMP15,-0.0941511621139,0.0233286515463,30,30,30,0.0297004217312
AMPD3,AMPD3,-0.959259846902,0.0727341254421,53,54,54,0.0982676596996
AMPD2,AMPD2,0.940440124514,0.00841591913851,23,23,23,0.00172920421289
RASGRP1,RASGRP1,-0.640353714189,0.0088668925731,11,12,12,0.0227698661909
CATSPERG,CATSPERG,-0.382608183257,0.482860356743,111,112,112,0.476594160071
RPS6KB1,RPS6KB1,-0.826367682048,0.0161016560801,20,20,20,0.0294304647917
PRPF40B,PRPF40B,-1.32587776731,0.00253672389656,5,5,5,0.00914440528233
PRPF40A,PRPF40A,0.659557385539,0.000682867795467,4,4,4,4.02723650983e-08
RPS6KB2,RPS6KB2,1.61831638563,0.0883778136456,12,12,12,0.133317235061
FAM177B,FAM177B,0.472978661835,0.215044785886,16,16,16,0.299016505482
CHPT1,CHPT1,-0.336714894468,0.353356187591,49,49,49,0.429489010867
MCART1,MCART1,-1.8064496286,0.185825993382,17,17,17,0.233390689209
CDKN1B,CDKN1B,0.817008097031,0.00410428978679,7,8,8,0.00963710201559
UTP18,UTP18,-1.33302032278,0.0995183772833,68,68,68,0.10631762841
TNFRSF6B,TNFRSF6B,0.646887877066,0.0227390796629,7,7,7,0.049864010206
GPCPD1,GPCPD1,-0.296947751978,0.0893592550898,39,39,39,0.155563083081
DPAGT1,DPAGT1,0.212162264009,0.074003565839,30,31,31,0.100362117482
TET1,TET1,1.09549462279,0.00104338355085,1,1,1,0.00240512956051
SEPHS2,SEPHS2,-1.79499687031,0.030103725813,5,5,5,0.0511870465011
SEPHS1,SEPHS1,-0.363730365892,0.00547202769655,4,4,4,0.00971278678815
SLMO2,SLMO2,-0.185367820558,0.015358781626,21,21,21,0.0250395687558
SLMO1,SLMO1,-0.331131757045,0.0688730110543,35,35,35,0.0981873246318
ATXN2L,ATXN2L,1.32518396128,0.0183905730455,14,14,14,0.0217016568175
BUD13,BUD13,0.302458043059,0.0157614318103,20,20,20,0.0255911447845
ISY1,ISY1,-0.127567091189,0.00202319722789,9,9,9,0.000172244214354
F2RL3,F2RL3,1.34567603317,0.0199883932628,11,11,11,0.0434238008897
F2RL2,F2RL2,-1.87985851624,0.00548876982593,12,13,13,0.00961483175911
F2RL1,F2RL1,-0.804592636223,0.572575916461,30,30,30,0.601280885806
XAB2,XAB2,-2.05997179995,0.0960918901765,23,23,23,0.144584157168
TMC8,TMC8,-1.12506283962,0.188857078448,28,28,28,0.259979107964
ST6GAL1,ST6GAL1,0.398989789053,0.0588719177173,29,29,29,0.0924113697746
PCBD2,PCBD2,-0.334358298666,0.0270937975193,4,4,4,0.0590174063408
PRDX6,PRDX6,1.0398035496,0.300330223086,46,46,46,0.383763864162
PRDX5,PRDX5,-0.089852035222,0.208535998483,27,27,27,0.253064641865
PCBD1,PCBD1,-1.12634097989,0.0438712954965,33,33,33,0.0800116354575
PRDX3,PRDX3,-0.897919409356,0.0289011415687,40,42,42,0.0270495502614
PRDX2,PRDX2,0.189598320775,0.067619952928,27,29,29,0.167135627694
PRDX1,PRDX1,0.188708430481,0.0364683458382,35,36,36,0.0290091558959
AP3S2,AP3S2,-1.43629619164,0.106120358256,19,19,19,0.170596628246
AP3S1,AP3S1,0.00614127787598,0.000164211544101,1,1,1,0.00165783353577
OTUB1,OTUB1,0.146474843165,0.00502983432509,14,14,14,0.00201981631748
OTUB2,OTUB2,0.192096670178,0.00816508761068,16,16,16,0.0095305905257
AXIN2,AXIN2,0.989482216825,0.0963460018326,26,26,26,0.126064775996
AXIN1,AXIN1,-0.113701115477,0.00304242026122,8,8,8,0.000252879230032
MMRN2,MMRN2,-1.32949938857,0.169020596788,40,41,41,0.188072756159
MMRN1,MMRN1,-0.529346666388,0.0454618530929,19,19,19,0.0635503114294
ERO1LB,ERO1LB,0.963350952386,0.0630966737142,37,37,37,0.0964843655887
KANK2,KANK2,0.144745917871,0.130606409612,77,78,78,0.089921503478
SNAPIN,SNAPIN,-2.30826158882,0.0808169163121,16,16,16,0.11856699624
CYBASC3,CYBASC3,0.29072478875,3.12496729313e-05,4,4,4,0.00160201095953
CROCC,CROCC,1.28141836724,0.13483453287,28,28,28,0.162960399542
NBPF15,NBPF15,0.920650980467,0.00725967038026,9,9,9,0.000869681692185
NBPF10,NBPF10,1.19704206068,0.00645643093358,3,3,3,0.00641531651996
VASP,VASP,1.48766002322,8.80340036879e-05,2,2,2,0.000450985736527
PAPOLA,PAPOLA,-0.294341069905,0.00571278205335,18,18,18,0.00570182775717
LYPLAL1,LYPLAL1,-2.01890834131,0.0330528875854,14,14,14,0.0567082766441
KATNB1,KATNB1,0.552341457457,0.0499126933865,47,47,47,0.0411216003929
FAM153A,FAM153A,0.620383561042,0.0657695645746,37,38,38,0.0825779425328
SCGB3A2,SCGB3A2,0.429067755139,0.478466080455,47,48,48,0.530875261886
HAVCR1,HAVCR1,-0.104793591509,0.0111024190049,13,13,13,0.00754681845978
DCAF7,DCAF7,-0.509264601707,0.00694320915738,16,16,16,0.00850755191185
DCAF6,DCAF6,-0.49156278534,0.0166040982524,33,33,33,0.0213067220341
DCAF4,DCAF4,-0.963084188232,0.595100748034,89,89,89,0.58390928325
DCAF8,DCAF8,1.58948386707,0.00367174543422,8,8,8,0.000348734701098
ZSCAN30,ZSCAN30,-1.163373636,0.0875693858357,45,45,45,0.0766632231649
AJAP1,AJAP1,-0.681497539434,0.0252999534789,30,30,30,0.0691856491097
C9orf37,C9orf37,1.84480495023,0.0416343714363,49,50,50,0.0308151130377
IFI27,IFI27,1.53355828701,0.0161919026006,34,35,35,0.0108494242697
CD33,CD33,0.732837633571,0.143571474643,80,82,82,0.175538155776
CD34,CD34,0.995324942784,0.00212649967887,5,5,5,0.00185738921498
CD36,CD36,1.20069092032,0.111375717824,50,50,50,0.134447607068
CD37,CD37,0.00588547620928,0.0909055529448,36,36,36,0.119803586506
CMC1,CMC1,1.48094882626,0.0187246281813,12,12,12,0.033607323808
POLR3D,POLR3D,-0.815130754508,0.0502565800899,8,8,8,0.0932896006068
POLR3B,POLR3B,0.15917557122,0.00818276925271,14,14,14,0.00784123412839
POLR3C,POLR3C,0.101189539961,3.96153347359e-05,1,1,1,0.00398696598347
POLR3A,POLR3A,-1.4693962751,0.00321566801722,16,16,16,9.07925261677e-05
APCDD1,APCDD1,0.0469448806549,0.10494922911,69,69,69,0.115215872117
TXNDC3,TXNDC3,-0.0968352048109,0.177591728248,82,83,83,0.232169721653
POLR3K,POLR3K,-0.362471049965,0.397917826982,18,18,18,0.451644455151
POLR3H,POLR3H,-0.389631284922,0.00300064434173,8,8,8,0.000442991427545
TOPORS,TOPORS,-0.261569691154,0.000872692209026,8,8,8,0.000190781908783
NAT14,NAT14,0.635042020422,0.0724483132055,37,37,37,0.0836986360879
DNMT1,DNMT1,-0.529274562767,0.0613504671145,20,20,20,0.0668488488965
FAM46B,FAM46B,-0.925358153409,0.00166291363316,11,11,11,0.000786366860246
PSD2,PSD2,0.086210761393,0.00767504557022,9,9,9,0.00836633405571
CYP51A1,CYP51A1,-0.0662349034439,0.0620132326135,26,26,26,0.0806923959703
TUT1,TUT1,-0.575558711209,0.00187243115298,3,3,3,0.00315878579051
WDR63,WDR63,-1.04519464103,0.287464644774,32,32,32,0.357876714716
ASRGL1,ASRGL1,-2.2755135827,0.314390425653,34,35,35,0.418413086222
WDR61,WDR61,-0.0201631640658,0.101386564263,12,12,12,0.15039115794
WDR66,WDR66,-2.62985214752,0.0113631398819,12,12,12,0.0162502608128
WDR67,WDR67,-2.61721204583,0.00865525106176,22,22,22,0.00671816190767
WDR65,WDR65,-1.60706747891,0.0458622757869,11,11,11,0.0696651963199
C1orf220,C1orf220,0.281156880589,0.204451859809,25,25,25,0.258470873243
COBRA1,COBRA1,-0.558723394531,0.014738420138,5,5,5,0.0378380197875
C1orf226,C1orf226,-1.78055000166,0.301590789415,181,184,184,0.217715806453
HMGCL,HMGCL,0.00680034913401,0.00262789074682,7,7,7,0.00445317699432
C1orf228,C1orf228,-1.32228345076,0.0199264666099,17,19,19,0.0434428391676
SLC25A1,SLC25A1,-0.120131615049,0.149750455087,34,34,34,0.205172642507
TONSL,TONSL,0.0788252474943,0.08357333497,21,21,21,0.107698223346
PRMT6,PRMT6,1.13282984516,0.351610878569,25,25,25,0.4681672584
PRMT7,PRMT7,0.794164664286,0.403478347543,100,101,101,0.264274372252
R3HDM2,R3HDM2,1.09732350358,0.000481765017376,1,1,1,2.32470120077e-05
PRMT5,PRMT5,1.03246807246,0.337186151922,14,14,14,0.421460627615
TMEM176A,TMEM176A,0.549416253426,0.903178130277,47,48,48,0.791962478423
HMGCR,HMGCR,0.0785653204609,0.00785109321219,14,15,15,0.00854018987962
TMEM176B,TMEM176B,0.596354362621,0.888087811128,42,43,43,0.795377983374
MTPAP,MTPAP,-0.61704981079,0.0579874262818,18,18,18,0.0924435823185
ITFG2,ITFG2,1.65154054905,0.0516325661446,6,6,6,0.0692882046309
ORMDL2,ORMDL2,0.462880873552,0.00940183562919,4,4,4,0.00922086136145
ORMDL3,ORMDL3,0.766177326343,0.747782185182,34,34,34,0.741418171175
ORMDL1,ORMDL1,0.0596228862206,0.0425492934513,37,37,37,0.0350825131857
KIF5A,KIF5A,0.329109036468,0.0052743988669,11,11,11,0.000601038596018
KIF5B,KIF5B,0.213700973134,0.0190037689681,13,13,13,0.043634689227
KIF5C,KIF5C,0.73319798801,0.00306455372478,13,14,14,0.0010371703743
MASP2,MASP2,0.413236821725,0.0147790905236,19,19,19,0.0251170886802
GLT1D1,GLT1D1,2.65727322956,0.0180761744779,27,27,27,0.0245039219249
CD3D,CD3D,-0.788249127735,0.0246350690247,18,18,18,0.0444709688815
CD3E,CD3E,-1.06085835507,0.00492301883276,16,16,16,0.00808318290116
CD3G,CD3G,0.147055467424,0.0212803689315,21,21,21,0.0249814408649
HSPG2,HSPG2,0.228932913988,0.0977589580124,38,38,38,0.111925486085
KAT2B,KAT2B,-0.809573467676,0.111055376073,41,41,41,0.113134666662
KAT2A,KAT2A,2.06880957633,0.00572088751373,5,5,5,0.00873727708181
LARGE,LARGE,0.209311297777,0.0434721850161,33,33,33,0.0642353538502
CD209,CD209,-0.141873884556,0.0278892564748,29,29,29,0.0477053268415
SESTD1,SESTD1,0.709034582004,0.368747472079,29,29,29,0.426394725631
CCDC53,CCDC53,-0.253318528811,0.32038878928,26,26,26,0.346624511729
LAIR1,LAIR1,0.369891057763,0.0287671092993,42,42,42,0.0446718011035
IFNGR1,IFNGR1,0.164396062693,0.0205034471917,26,26,26,0.0222429426336
IFNGR2,IFNGR2,-0.836971422767,0.0941228380863,48,48,48,0.0941701014114
LAIR2,LAIR2,-0.428612599055,0.13098227049,106,106,106,0.131563384374
SEC16A,SEC16A,0.20659902611,0.0990032287699,47,48,48,0.135620576988
KIAA0922,KIAA0922,1.09663492566,0.00546100455252,5,5,5,0.0156154919344
ACADM,ACADM,-1.48965304514,0.262726689503,80,81,81,0.28165622045
CD207,CD207,-0.302565839278,0.0620738727558,21,21,21,0.0901272335165
IARS2,IARS2,-0.00912932257062,0.00311077478508,7,7,7,0.00293235711713
USP49,USP49,-0.571423586996,0.094394234848,23,23,23,0.149881391113
USP48,USP48,-1.67590924591,0.0190884813563,10,10,10,0.0459517900489
USP45,USP45,-1.37029914612,0.00757927805667,11,11,11,0.017707034961
USP44,USP44,1.71523788743,0.0791717313474,19,19,19,0.123760203507
USP47,USP47,0.224111269509,0.0515337804151,46,46,46,0.0630884319615
USP46,USP46,-0.75731663506,0.0305533932332,33,33,33,0.0266775671275
PPARGC1A,PPARGC1A,-1.44070928137,0.221756719958,63,63,63,0.235714792638
USP43,USP43,3.32615514849,0.0381102512219,32,32,32,0.0583674054464
NFE2,NFE2,-0.0360524126147,0.191088783421,74,75,75,0.204565421293
MADCAM1,MADCAM1,0.0364237442465,0.0190090896849,30,30,30,0.0183777681079
LENG1,LENG1,-0.804247543366,0.00180081295513,6,6,6,0.000256078363014
CDK2,CDK2,-0.562849526906,0.0037835471229,18,18,18,1.51211367679e-05
UMPS,UMPS,-0.736775216733,0.279148836343,42,42,42,0.323595425627
SMEK2,SMEK2,-1.04852636899,0.00813879158161,14,14,14,0.00987051759948
CDK11A,CDK11A,0.559391156676,0.00320862643638,14,14,14,0.000917755656797
SCRN3,SCRN3,-2.26421271373,0.0199071194654,14,14,14,0.0290714941126
SCRN2,SCRN2,0.443413088635,0.573084275499,95,96,96,0.637904266875
SCRN1,SCRN1,0.247041793006,0.135985406154,16,16,16,0.182847453446
AMIGO3,AMIGO3,1.96240078991,0.0218774408843,20,20,20,0.0300133890954
BLM,BLM,-0.607132404055,0.228922007176,8,8,8,0.326775462496
ATOX1,ATOX1,0.074322085418,0.0653281153992,28,28,28,0.0837160692704
ACAD8,ACAD8,1.83880146462,0.2232722641,12,12,12,0.31265207249
ACAD9,ACAD9,-0.8998277141,0.636801120013,142,143,143,0.46098782875
NANOS3,NANOS3,-0.164558471766,0.00161679100877,12,12,12,0.000103172147804
UEVLD,UEVLD,0.317981132153,0.0138191665941,22,22,22,0.0266429242933
CYP2E1,CYP2E1,0.0120779326755,0.0362912012629,27,27,27,0.029972285101
LENG8,LENG8,0.213111939986,0.00124845366049,4,4,4,0.000522977829373
TPRG1L,TPRG1L,0.214920743887,0.0343259382061,10,10,10,0.0675725281713
TEDDM1,TEDDM1,1.41868071857,0.00734965383002,12,12,12,0.0105611547482
RBCK1,RBCK1,-1.68748981056,0.0965217444967,4,4,4,0.171021828509
C10orf47,C10orf47,0.36317343682,0.185404499709,28,28,28,0.252592847672
C10orf46,C10orf46,1.2882538061,0.0412482489939,9,9,9,0.0715735899074
NEU3,NEU3,-0.519404428974,0.00657521182534,13,14,14,0.00561570822513
RPS7,RPS7,1.01965766737,0.0081515516162,25,25,25,0.00176846803375
RPS6,RPS6,-1.09431285546,0.00261381417746,8,8,8,0.00108410941825
ADAMTS13,ADAMTS13,-1.62043293822,0.21397741252,79,79,79,0.247125006573
PLCE1,PLCE1,-0.674974703558,0.00709008687374,14,14,14,0.00706478176641
ADAMTS14,ADAMTS14,-0.893209590865,0.00868800638343,2,2,2,0.0235130576364
ADAMTS17,ADAMTS17,-0.00239784426587,0.147543542159,55,55,55,0.204677875939
VDAC2,VDAC2,0.748944526409,0.111135995763,25,26,26,0.136434804438
VDAC1,VDAC1,1.5052099997,0.0438456979419,56,56,56,0.0399775292816
RPS9,RPS9,-0.740733868831,0.179000298694,21,22,22,0.29487552319
RPS8,RPS8,-0.890541628042,0.039296891715,5,5,5,0.0767707831042
DEF6,DEF6,0.50690681028,0.163335932333,25,26,26,0.2451744125
DHX58,DHX58,1.62152741935,0.189021853816,17,17,17,0.239665196382
DHX57,DHX57,1.21970236006,0.151547007328,26,26,26,0.164255185397
DEF8,DEF8,-1.32579157267,0.055609537528,18,18,18,0.0665596755034
TMEM201,TMEM201,-0.374454414787,0.00278296454003,10,10,10,0.00392867051277
PPBP,PPBP,2.31770707458,0.00395500275568,7,7,7,0.00512442647697
TMEM204,TMEM204,-0.160040645238,0.497433980421,18,18,18,0.655257386444
TMEM205,TMEM205,-0.400129978493,0.0438971648872,37,38,38,0.0402485005328
TMEM206,TMEM206,0.546037394538,0.0693227945502,21,21,21,0.0960921294143
SLC6A13,SLC6A13,1.10779989245,0.0229279246892,11,11,11,0.0301168409197
TMEM209,TMEM209,0.0828184431893,0.0521173672855,4,4,4,0.0799824627517
NUFIP1,NUFIP1,0.204076326139,0.000730112303395,4,4,4,0.000345254817303
SLC6A16,SLC6A16,0.821791147774,0.0489759803094,52,53,53,0.0557144723163
ZSCAN29,ZSCAN29,-2.34379497356,0.123380130821,16,16,16,0.155490607579
GALT,GALT,0.222907650749,0.224795113038,38,38,38,0.271949201939
HMGCS1,HMGCS1,-0.135926349885,0.00176548877007,6,6,6,0.000328593191239
KIAA1324,KIAA1324,-1.17238911386,0.573878675836,37,37,37,0.714396873858
KIAA1328,KIAA1328,-0.607063047819,0.0895785661105,13,13,13,0.117551342976
DDIT4L,DDIT4L,-0.55139168606,0.00663061041721,3,3,3,0.0162863310554
SORD,SORD,1.19917383583,0.0351270860891,17,19,19,0.0865042583991
GALE,GALE,-0.649084711395,0.00851567068998,18,20,20,0.0297211630956
IGSF22,IGSF22,-0.0106345960557,0.307665559965,46,46,46,0.352460873643
GALC,GALC,0.433527048373,0.0717299191743,23,24,24,0.136482745328
GALM,GALM,0.705187071225,0.043698930543,24,24,24,0.0401599239627
CYP4F22,CYP4F22,0.00244059379728,0.0508368297553,45,45,45,0.058392871266
NUP50,NUP50,-0.019048005838,0.254917500943,24,24,24,0.364206803116
